Time (UTC),ECI X (km),ECI Y (km),ECI Z (km),ECEF X (km),ECEF Y (km),ECEF Z (km),Latitude (deg),Longitude (deg),Altitude (m),B N,B E,B D,Bx ECEF (nT),By ECEF (nT),Bz ECEF (nT),Bx ECI (nT),By ECI (nT),Bz ECI (nT)
2025-01-15 08:52:48,-3826.1793882673364,4668.537494172217,-3387.432393979486,-2919.591330935884,-5283.074626201833,-3387.432393979486,-29.452265391906046,-118.92640472120718,548677.6807529638,25513.658416320286,-1534.342499390973,-911.56974779142,-7794.701504558542,-10932.52173551829,21768.199949753533,-7268.470832682022,11289.230921422317,21768.199949753533
2025-01-15 08:57:36,-2735.0785066780536,3833.672428362689,-5073.855560353522,-2630.7735780176486,-3905.9863167815565,-5073.855560353522,-47.31037856183187,-123.96119276717381,555925.7322040312,23640.971144287585,-290.4593833202543,4844.882959485127,-8113.165342681358,-11525.905066657813,19590.376073628915,-7947.92125645484,11640.46765316959,19590.376073628915
2025-01-15 09:02:24,-1374.2215209379985,2620.725903731646,-6258.626233174871,-2018.1065986317722,-2164.240006944262,-6258.626233174871,-64.83092157242466,-132.99886916866257,562294.3521314142,17608.145100491798,867.8076244819788,13252.541786219002,-6389.874097400115,-8125.047382483743,19482.885869406826,-5551.901028203269,8719.13303725011,19482.885869406826
2025-01-15 09:07:12,121.91306378090387,1149.8349937042453,-6825.815405124478,-1130.6986557925618,-241.87570704017048,-6825.815405124478,-80.4435188460665,-167.92544067903893,565712.2717954302,-17547.3870581258,-269.72972293420645,8549.76535430428,18252.648510926,4180.384675023932,5517.901830423655,-1705.8762053763135,-18647.379978605975,5517.901830423655
2025-01-15 09:12:00,1606.0747402216987,-434.1012104919888,-6720.157854669544,-52.21864253751147,1662.886991199446,-6720.157854669544,-76.17713505508407,91.79863392749625,565054.9277921245,3427.4259023705154,-1025.4575322331752,44840.72818182115,1256.7518833723307,-7349.402211634744,44360.98034509474,-7396.964079434199,937.0488633479799,44360.98034509474
2025-01-15 09:16:48,2932.299370873453,-1975.33174884385,-5951.935500725161,1106.9672606040954,3357.817535597492,-5951.935500725161,-59.44386155917361,71.75423094207954,560538.4535615817,5202.8467480159015,-2508.1636287331644,43771.3598737952,-3182.320758304425,-17663.99284542591,40337.93048262559,-16141.069321962588,7849.184021004421,40337.93048262559
2025-01-15 09:21:36,3969.7550300026805,-3322.013190557007,-4596.078453184987,2220.8674743656284,4675.732487832379,-4596.078453184987,-41.77763677292456,64.59333626832183,553644.5270068925,9109.85159399031,-3028.4281204607432,41546.31612336438,-7953.240767559462,-23803.071545008523,34473.42313557341,-21049.509264472446,13665.958195767063,34473.42313557341
2025-01-15 09:26:24,4615.428040602764,-4340.819674610244,-2785.485757031763,3161.304961677355,5490.996483766839,-2785.485757031763,-23.862496277420977,60.069882026551724,546598.4831293505,11994.15192108638,-2153.0738221399765,39089.04694982626,-13549.187966751055,-27849.391157707192,26782.081999390473,-23980.77305280628,19598.255182621015,26782.081999390473
2025-01-15 09:31:12,4804.565049713197,-4930.23846909011,-698.6915946969717,3812.5385824431205,5731.984493733752,-698.6915946969717,-5.831024589647402,56.37076511592673,541566.5743763801,13833.606606701162,-551.3788456234238,37340.25435321086,-19335.201150371897,-30065.225145099423,17555.612179357006,-25339.68204998095,25212.462794354993,17555.612179357006
2025-01-15 09:36:00,4517.633856296333,-5031.127998325441,1457.475484057911,4085.4274172362643,5388.000316776463,1457.475484057911,12.237109452167031,52.82893752922538,539860.6578861726,15025.598410225526,943.6831937115809,36477.193909092144,-24214.84206946867,-30373.47482308439,6952.573031556283,-25242.91835696828,29524.593512888285,6952.573031556283
