Time (UTC),ECI X (km),ECI Y (km),ECI Z (km),ECEF X (km),ECEF Y (km),ECEF Z (km),Latitude (deg),Longitude (deg),Altitude (m),B N,B E,B D,Bx ECEF (nT),By ECEF (nT),Bz ECEF (nT),Bx ECI (nT),By ECI (nT),Bz ECI (nT)
2025-01-15 00:48:00,-5634.570985767337,498.43101181279087,-5464.690771769507,3769.3095054949854,4217.716149644612,-5464.690771769507,-44.16724535491031,48.213319637812724,1497298.3660240779,10502.480798574483,-2396.660057813413,24013.59218865306,-4814.935596023245,-8984.381708416244,24265.118435394194,10080.154370116476,1514.3339628357503,24265.118435394194
2025-01-15 00:52:48,-4973.78465014575,-1378.6847504190578,-5932.668019970754,1970.319540054255,4770.445083757272,-5932.668019970754,-49.13147724497062,67.5580847927862,1497632.4998900983,5328.454578618004,-1729.9018027665984,29469.11077480065,-4223.868331463831,-14758.17587606148,25771.46987330711,14236.61981757586,5741.38267668271,25771.46987330711
2025-01-15 00:57:36,-3977.3836457639745,-3162.7649506544285,-5999.472837222699,57.36236406123089,5081.276646460823,-5999.472837222699,-49.88875824124878,89.35321731399112,1496670.8008331321,238.39994074717058,-528.0966464462277,31558.886539667645,300.6021728897947,-20154.910920608243,24289.673615331933,15442.962285136418,12954.756336722574,24289.673615331933
2025-01-15 01:02:24,-2712.4993617181785,-4733.334760869744,-5660.427438962873,-1851.8453985553026,5131.547463059162,-5660.427438962873,-46.21206039110562,109.84322817946493,1494429.3620685088,22741.007433253468,-1607.6169513562222,19869.381242282492,606.7116558706239,3054.7529407456896,30080.40138911682,-2721.0857418060664,-1515.0270453372912,30080.40138911682
2025-01-15 01:07:12,-1264.3998076751823,-5984.160165491303,-4938.217107281472,-3640.2270767296395,4915.040853314072,-4938.217107281472,-39.06950967404581,126.52476095373585,1491292.4225974735,27252.773692736555,-2124.122782740581,-1600.503570854171,-9255.49992539765,16065.725706136796,20149.82287490705,-5885.944408393008,-17582.021492284886,20149.82287490705
2025-01-15 01:12:00,269.1656439247341,-6830.415344812873,-3881.4567010925443,-5198.599226709293,4438.64731721074,-3881.4567010925443,-29.72288786093887,139.50876925472355,1487926.8717344543,17472.232090860998,-2065.1839875594737,-15882.029069718637,-15736.399777453824,16151.531948348176,7299.072836765785,-1179.373678144735,-22519.221566512017,7299.072836765785
2025-01-15 01:16:48,1784.5059149744943,-7214.506553024651,-2561.522073645551,-6432.476585405512,3722.473793383163,-2561.522073645551,-19.113574026237895,149.9420362022008,1485118.4197302712,4223.243660981877,-1643.5775122869404,-19925.99604725344,-16669.233049765327,11545.434063961167,-2534.1811974314537,3257.286708028272,-20013.756806116282,-2534.1811974314537
2025-01-15 01:21:36,3179.014875687177,-7110.125623042023,-1067.7947330144984,-7267.999742051504,2799.3216508322794,-1067.7947330144984,-7.848665501580877,158.93545598212614,1483569.8029620387,-6959.396018844432,-1061.3681486891517,-16657.426192953797,-14130.372214989213,6579.784810352618,-9168.890640812364,5378.536951614244,-14629.843722501151,-9168.890640812364
2025-01-15 01:26:24,4358.209983955777,-6524.1815285473995,498.4052213990782,-7656.5611305164,1713.4790738016995,498.4052213990782,3.654561003023005,167.38549788066467,1483714.1253037713,-14051.196950319492,-584.8107803817993,-8963.154969920257,-9475.310648205474,2719.7775319191473,-13451.304200604363,4979.872394412248,-8507.618505698236,-13451.304200604363
2025-01-15 01:31:12,5242.258943660517,-5496.398803047039,2030.7862877677178,-7577.763352156073,518.8267661232876,2030.7862877677178,15.046894166939168,176.0832421449024,1485595.3764369795,-16020.751462813003,-364.4434604238244,961.1578348482508,-3198.4960282595575,584.2881137054237,-15720.984428780253,1966.1999073015936,-2589.5612306212824,-15720.984428780253
