X,Y,Z,Bx,By,Bz,B_norm
-0.8,-0.2999999999999996,0.0,1.3388992056749081e-05,6.255102018306217e-06,4.912846653816912e-08,1.477815357753914e-05
-0.8,-0.2899999999999996,0.0,1.3587520715339068e-05,6.084396324734041e-06,4.778771958792286e-08,1.4887675489892598e-05
-0.8,-0.2799999999999996,0.0,1.3779151604217832e-05,5.908925983646048e-06,4.640955041412977e-08,1.4992750883630259e-05
-0.8,-0.2699999999999996,0.0,1.3963800228458518e-05,5.728988677623118e-06,4.499629705837784e-08,1.509341090527191e-05
-0.8,-0.25999999999999956,0.0,1.414140248108321e-05,5.5448750894701946e-06,4.355024258503554e-08,1.5189693891367352e-05
-0.8,-0.24999999999999956,0.0,1.4311913053555637e-05,5.3568676811111946e-06,4.2073605490473495e-08,1.5281644440103584e-05
-0.8,-0.23999999999999955,0.0,1.447530380198239e-05,5.165239667731781e-06,4.0568531645869104e-08,1.5369312502208926e-05
-0.8,-0.22999999999999954,0.0,1.4631562092388736e-05,4.970254180568785e-06,3.9037087721618316e-08,1.545275249840967e-05
-0.8,-0.21999999999999953,0.0,1.4780689145954176e-05,4.772163609668759e-06,3.748125602526837e-08,1.553202246944446e-05
-0.8,-0.20999999999999952,0.0,1.4922698402540124e-05,4.571209116335487e-06,3.59029306722129e-08,1.5607183263448696e-05
-0.8,-0.1999999999999995,0.0,1.5057613918289272e-05,4.3676203038276e-06,3.4303914999317076e-08,1.567829776440192e-05
-0.8,-0.1899999999999995,0.0,1.5185468810590332e-05,4.1616150341105516e-06,3.2685920125636235e-08,1.5745430164302313e-05
-0.8,-0.1799999999999995,0.0,1.5306303761333827e-05,3.9533993780709485e-06,3.1050564561403125e-08,1.580864528080485e-05
-0.8,-0.16999999999999948,0.0,1.542016558717222e-05,3.7431676865142285e-06,2.9399374765672108e-08,1.586800792123609e-05
-0.8,-0.15999999999999948,0.0,1.552710588347178e-05,3.5311027694441605e-06,2.773378655436439e-08,1.592358229318506e-05
-0.8,-0.14999999999999947,0.0,1.5627179746820138e-05,3.3173761715151937e-06,2.6055147263757736e-08,1.597543146126142e-05
-0.8,-0.13999999999999946,0.0,1.572044457934535e-05,3.102148532112754e-06,2.436471857857968e-08,1.6023616849109605e-05
-0.8,-0.12999999999999945,0.0,1.5806958976709146e-05,2.8855700192102676e-06,2.2663679939579625e-08,1.606819778536222e-05
-0.8,-0.11999999999999944,0.0,1.5886781700459086e-05,2.6677808269377025e-06,2.0953132451525578e-08,1.6109231091904345e-05
-0.8,-0.10999999999999943,0.0,1.595997073445063e-05,2.4489117276403085e-06,1.9234103219131088e-08,1.6146770712592085e-05
-0.8,-0.09999999999999942,0.0,1.6026582424273075e-05,2.2290846700813152e-06,1.750755004544348e-08,1.6180867380419345e-05
-0.8,-0.08999999999999941,0.0,1.60866706980159e-05,2.0084134163202577e-06,1.5774366433949442e-08,1.621156832104454e-05
-0.8,-0.0799999999999994,0.0,1.6140286366282356e-05,1.7870042106621579e-06,1.4035386842638934e-08,1.6238916990569543e-05
-0.8,-0.0699999999999994,0.0,1.618747649907684e-05,1.564956474901843e-06,1.2291392144508572e-08,1.6262952845495896e-05
-0.8,-0.05999999999999939,0.0,1.622828387704665e-05,1.342363524870508e-06,1.0543115255461121e-08,1.6283711142862808e-05
-0.8,-0.04999999999999938,0.0,1.626274651453181e-05,1.1193133040157629e-06,8.791246895916593e-09,1.6301222768690856e-05
-0.8,-0.03999999999999937,0.0,1.6290897251950894e-05,8.958891304044141e-07,7.036441457895863e-09,1.631551409300689e-05
-0.8,-0.02999999999999936,0.0,1.631276341521419e-05,6.721704541222505e-07,5.279322953750427e-09,1.632660684990596e-05
-0.8,-0.01999999999999935,0.0,1.632836654009211e-05,4.482336225525053e-07,3.5204910267478136e-09,1.6334518041308814e-05
-0.8,-0.009999999999999343,0.0,1.633772215976416e-05,2.24152651441084e-07,1.7605270071604623e-09,1.6339259863294065e-05
-0.8,0.0,-0.8,1.8439452917367934e-06,-4.641373248374017e-08,5.909458450338722e-06,6.190637095627646e-06
-0.8,0.0,-0.79,1.9726447343014876e-06,-4.734590872299686e-08,6.028144374945144e-06,6.342877382389082e-06
-0.8,0.0,-0.78,2.1072988230292546e-06,-4.8279663896888156e-08,6.1470313316199544e-06,6.4983869881228114e-06
-0.8,0.0,-0.77,2.2480528787748074e-06,-4.9213121552113e-08,6.265880407820141e-06,6.657133088815703e-06
-0.8,0.0,-0.76,2.395040821696526e-06,-5.014426308979575e-08,6.384434592839592e-06,6.819071788371233e-06
-0.8,0.0,-0.75,2.5483832863840563e-06,-5.10709283482657e-08,6.5024188520075055e-06,6.984147517126665e-06
-0.8,0.0,-0.74,2.7081856725972983e-06,-5.1990817653898646e-08,6.619540387803739e-06,7.1522924736161676e-06
-0.8,0.0,-0.73,2.8745361515355465e-06,-5.290149548062769e-08,6.735489105795641e-06,7.323426120949172e-06
-0.8,0.0,-0.72,3.0475036510303406e-06,-5.3800395846156224e-08,6.849938301687043e-06,7.497454749617074e-06
-0.8,0.0,-0.71,3.227135846453169e-06,-5.4684829555004076e-08,6.962545583515425e-06,7.674271118782331e-06
-0.8,0.0,-0.7,3.4134571873305074e-06,-5.555199337569736e-08,7.072954040104086e-06,7.853754188102084e-06
-0.8,0.0,-0.69,3.6064669925305656e-06,-5.639898121099797e-08,7.180793663266793e-06,8.035768951861834e-06
-0.8,0.0,-0.6799999999999999,3.806137649286669e-06,-5.722279728635009e-08,7.285683026985165e-06,8.220166386609607e-06
-0.8,0.0,-0.6699999999999999,4.012412953105022e-06,-5.8020371343555784e-08,7.387231221881976e-06,8.40678352256579e-06
-0.8,0.0,-0.6599999999999999,4.225206626625967e-06,-5.8788575783625356e-08,7.485040037872726e-06,8.595443647822047e-06
-0.8,0.0,-0.6499999999999999,4.444401055633099e-06,-5.95242446568032e-08,7.578706382004123e-06,8.78595665272966e-06
-0.8,0.0,-0.6399999999999999,4.669846279517245e-06,-6.02241943493974e-08,7.667824912326535e-06,8.978119519921837e-06
-0.8,0.0,-0.6299999999999999,4.901359271512351e-06,-6.088524576765039e-08,7.751990862373058e-06,9.17171696313769e-06
-0.8,0.0,-0.6199999999999999,5.138723540870991e-06,-6.150424777034726e-08,7.830803024633064e-06,9.366522215454242e-06
-0.8,0.0,-0.6099999999999999,5.381689084826115e-06,-6.207810155580831e-08,7.903866855535897e-06,9.562297964739868e-06
-0.8,0.0,-0.5999999999999999,5.629972712725061e-06,-6.260378566700942e-08,7.970797659134358e-06,9.758797431183332e-06
-0.8,0.0,-0.5899999999999999,5.88325875820978e-06,-6.307838124285285e-08,8.031223802133049e-06,9.955765578707682e-06
-0.8,0.0,-0.5799999999999998,6.141200187890712e-06,-6.349909711592789e-08,8.084789909366541e-06,1.0152940449036352e-05
-0.8,0.0,-0.5699999999999998,6.4034201068127995e-06,-6.38632943386182e-08,8.131159986497527e-06,1.0350054604238409e-05
-0.8,0.0,-0.5599999999999998,6.669513652376247e-06,-6.416850971192343e-08,8.170020415738122e-06,1.0546836660840515e-05
-0.8,0.0,-0.5499999999999998,6.939050259526137e-06,-6.441247789540774e-08,8.201082770915015e-06,1.0743012896154295e-05
-0.8,0.0,-0.5399999999999998,7.211576271264265e-06,-6.45931516927693e-08,8.22408640025991e-06,1.0938308905422601e-05
-0.8,0.0,-0.5299999999999998,7.486617860176354e-06,-6.470872013599956e-08,8.238800728905568e-06,1.1132451286818556e-05
-0.8,0.0,-0.5199999999999998,7.763684219016904e-06,-6.475762403067178e-08,8.245027238133806e-06,1.1325169330303657e-05
-0.8,0.0,-0.5099999999999998,8.042270971743235e-06,-6.473856867526759e-08,8.242601084816864e-06,1.1516196685913373e-05
-0.8,0.0,-0.4999999999999998,8.32186375099444e-06,-6.46505335265018e-08,8.231392332020055e-06,1.1705272987215594e-05
-0.8,0.0,-0.48999999999999977,8.601941884075555e-06,-6.449277864866655e-08,8.211306770139591e-06,1.1892145406479498e-05
-0.8,0.0,-0.47999999999999976,8.88198212717972e-06,-6.426484785561777e-08,8.182286316945807e-06,1.2076570119478812e-05
-0.8,0.0,-0.46999999999999975,9.16146238693685e-06,-6.39665685268853e-08,8.144308994170572e-06,1.225831365978516e-05
-0.8,0.0,-0.45999999999999974,9.43986536942454e-06,-6.35980481517704e-08,8.097388487494953e-06,1.2437154144819675e-05
-0.8,0.0,-0.44999999999999973,9.716682099447762e-06,-6.31596677247078e-08,8.041573305639735e-06,1.2612882358736771e-05
-0.8,0.0,-0.4399999999999997,9.991415257058816e-06,-6.265207217954316e-08,7.976945562443819e-06,1.278530268031728e-05
-0.8,0.0,-0.4299999999999997,1.0263582283756026e-05,-6.207615810730885e-08,7.903619413075748e-06,1.2954233847340558e-05
-0.8,0.0,-0.4199999999999997,1.0532718217334445e-05,-6.143305905029124e-08,7.821739181654159e-06,1.311950955227889e-05
-0.8,0.0,-0.4099999999999997,1.0798378221695073e-05,-6.072412870320744e-08,7.731477222400294e-06,1.3280978867503698e-05
-0.8,0.0,-0.3999999999999997,1.1060139785765424e-05,-5.995092237967115e-08,7.633031559921346e-06,1.3438506501413047e-05
-0.8,0.0,-0.3899999999999997,1.1317604573754825e-05,-5.9115177118284674e-08,7.526623356294109e-06,1.3591972889891808e-05
-0.8,0.0,-0.37999999999999967,1.1570399916986382e-05,-5.8218790808308354e-08,7.412494253315732e-06,1.3741274130226805e-05
-0.8,0.0,-0.36999999999999966,1.1818179945258973e-05,-5.7263800710050466e-08,7.2909036376906185e-06,1.3886321766957707e-05
-0.8,0.0,-0.35999999999999965,1.2060626362879274e-05,-5.625236173125845e-08,7.162125875154491e-06,1.4027042441111255e-05
-0.8,0.0,-0.34999999999999964,1.2297448880982094e-05,-5.518672479906787e-08,7.026447556756882e-06,1.4163377415814936e-05
-0.8,0.0,-0.33999999999999964,1.2528385323396077e-05,-5.4069215638455456e-08,6.884164796911761e-06,1.4295281992412922e-05
-0.8,0.0,-0.3299999999999996,1.2753201428016815e-05,-5.290221423511497e-08,6.735580618577236e-06,1.442272483191697e-05
-0.8,0.0,-0.3199999999999996,1.2971690369377996e-05,-5.168813522345325e-08,6.581002456234025e-06,1.4545687196942433e-05
-0.8,0.0,-0.3099999999999996,1.3183672030857357e-05,-5.0429409401926036e-08,6.420739802388656e-06,1.4664162129236062e-05
-0.8,0.0,-0.2999999999999996,1.3388992056749085e-05,-4.9128466538171453e-08,6.255102018306217e-06,1.4778153577539144e-05
-0.8,0.0,-0.2899999999999996,1.3587520715339068e-05,-4.778771958791984e-08,6.084396324734045e-06,1.4887675489892601e-05
-0.8,0.0,-0.2799999999999996,1.3779151604217834e-05,-4.640955041412915e-08,5.908925983646055e-06,1.4992750883630264e-05
-0.8,0.0,-0.2699999999999996,1.3963800228458511e-05,-4.499629705837964e-08,5.72898867762312e-06,1.5093410905271905e-05
-0.8,0.0,-0.25999999999999956,1.4141402481083205e-05,-4.355024258503584e-08,5.5448750894701946e-06,1.5189693891367347e-05
-0.8,0.0,-0.24999999999999956,1.4311913053555626e-05,-4.207360549046977e-08,5.3568676811111946e-06,1.5281644440103574e-05
-0.8,0.0,-0.23999999999999955,1.4475303801982406e-05,-4.0568531645868926e-08,5.165239667731782e-06,1.5369312502208943e-05
-0.8,0.0,-0.22999999999999954,1.463156209238874e-05,-3.9037087721615166e-08,4.970254180568782e-06,1.5452752498409674e-05
-0.8,0.0,-0.21999999999999953,1.4780689145954169e-05,-3.748125602526283e-08,4.772163609668757e-06,1.5532022469444453e-05
-0.8,0.0,-0.20999999999999952,1.492269840254012e-05,-3.5902930672213326e-08,4.5712091163354945e-06,1.5607183263448692e-05
-0.8,0.0,-0.1999999999999995,1.5057613918289267e-05,-3.430391499931881e-08,4.367620303827596e-06,1.5678297764401912e-05
-0.8,0.0,-0.1899999999999995,1.5185468810590335e-05,-3.268592012563377e-08,4.161615034110555e-06,1.5745430164302317e-05
-0.8,0.0,-0.1799999999999995,1.5306303761333824e-05,-3.1050564561407466e-08,3.953399378070946e-06,1.5808645280804845e-05
-0.8,0.0,-0.16999999999999948,1.5420165587172227e-05,-2.9399374765666308e-08,3.7431676865142285e-06,1.5868007921236097e-05
-0.8,0.0,-0.15999999999999948,1.5527105883471776e-05,-2.7733786554364856e-08,3.5311027694441597e-06,1.5923582293185058e-05
-0.8,0.0,-0.14999999999999947,1.562717974682013e-05,-2.605514726376043e-08,3.3173761715151894e-06,1.5975431461261415e-05
-0.8,0.0,-0.13999999999999946,1.572044457934533e-05,-2.4364718578578325e-08,3.1021485321127454e-06,1.6023616849109588e-05
-0.8,0.0,-0.12999999999999945,1.5806958976709153e-05,-2.2663679939579493e-08,2.8855700192102727e-06,1.6068197785362228e-05
-0.8,0.0,-0.11999999999999944,1.588678170045909e-05,-2.0953132451528702e-08,2.6677808269376996e-06,1.6109231091904345e-05
-0.8,0.0,-0.10999999999999943,1.5959970734450635e-05,-1.9234103219136362e-08,2.4489117276403114e-06,1.614677071259209e-05
-0.8,0.0,-0.09999999999999942,1.6026582424273054e-05,-1.7507550045440706e-08,2.2290846700813144e-06,1.6180867380419325e-05
-0.8,0.0,-0.08999999999999941,1.6086670698015885e-05,-1.5774366433943244e-08,2.0084134163202637e-06,1.621156832104453e-05
-0.8,0.0,-0.0799999999999994,1.6140286366282343e-05,-1.4035386842635887e-08,1.7870042106621598e-06,1.623891699056953e-05
-0.8,0.0,-0.0699999999999994,1.618747649907684e-05,-1.229139214451243e-08,1.5649564749018367e-06,1.6262952845495893e-05
-0.8,0.0,-0.05999999999999939,1.622828387704664e-05,-1.0543115255456073e-08,1.3423635248705088e-06,1.6283711142862798e-05
-0.8,0.0,-0.04999999999999938,1.6262746514531806e-05,-8.791246895916499e-09,1.1193133040157643e-06,1.6301222768690852e-05
-0.8,0.0,-0.03999999999999937,1.6290897251950887e-05,-7.0364414578940826e-09,8.958891304044118e-07,1.6315514093006882e-05
-0.8,0.0,-0.02999999999999936,1.631276341521419e-05,-5.279322953751711e-09,6.721704541222529e-07,1.632660684990596e-05
-0.8,0.0,-0.01999999999999935,1.6328366540092105e-05,-3.52049102674471e-09,4.482336225525068e-07,1.633451804130881e-05
-0.8,0.0,-0.009999999999999343,1.6337722159764154e-05,-1.7605270071611925e-09,2.2415265144107924e-07,1.6339259863294054e-05
-0.8,0.0,0.0,1.6340839654119806e-05,-3.948701750386731e-21,-3.5734202462290796e-22,1.6340839654119806e-05
-0.8,0.0,6.661338147750939e-16,1.634083965411981e-05,-4.907765971853682e-22,-1.4227506535912076e-20,1.634083965411981e-05
-0.8,0.0,0.010000000000000675,1.6337722159764174e-05,1.760527007160507e-09,-2.241526514411112e-07,1.6339259863294075e-05
-0.8,0.0,0.020000000000000684,1.6328366540092095e-05,3.5204910267569747e-09,-4.4823362255253806e-07,1.63345180413088e-05
-0.8,0.0,0.030000000000000693,1.6312763415214188e-05,5.279322953749248e-09,-6.721704541222827e-07,1.632660684990596e-05
-0.8,0.0,0.0400000000000007,1.629089725195089e-05,7.0364414578988744e-09,-8.958891304044438e-07,1.6315514093006886e-05
-0.8,0.0,0.05000000000000071,1.62627465145318e-05,8.79124689591905e-09,-1.1193133040157912e-06,1.630122276869085e-05
-0.8,0.0,0.06000000000000072,1.622828387704665e-05,1.0543115255460936e-08,-1.3423635248705367e-06,1.6283711142862808e-05
-0.8,0.0,0.07000000000000073,1.618747649907683e-05,1.2291392144509343e-08,-1.5649564749018664e-06,1.6262952845495886e-05
-0.8,0.0,0.08000000000000074,1.614028636628237e-05,1.4035386842635829e-08,-1.787004210662183e-06,1.623891699056956e-05
-0.8,0.0,0.09000000000000075,1.6086670698015892e-05,1.5774366433950553e-08,-2.0084134163202937e-06,1.621156832104454e-05
-0.8,0.0,0.10000000000000075,1.602658242427306e-05,1.750755004544329e-08,-2.2290846700813457e-06,1.6180867380419335e-05
-0.8,0.0,0.11000000000000076,1.5959970734450625e-05,1.923410321913523e-08,-2.4489117276403394e-06,1.6146770712592085e-05
-0.8,0.0,0.12000000000000077,1.588678170045906e-05,2.0953132451524407e-08,-2.6677808269377305e-06,1.6109231091904325e-05
-0.8,0.0,0.13000000000000078,1.5806958976709132e-05,2.2663679939583953e-08,-2.8855700192103015e-06,1.6068197785362215e-05
-0.8,0.0,0.1400000000000008,1.572044457934533e-05,2.4364718578579423e-08,-3.102148532112771e-06,1.602361684910959e-05
-0.8,0.0,0.1500000000000008,1.562717974682013e-05,2.6055147263758335e-08,-3.317376171515221e-06,1.5975431461261418e-05
-0.8,0.0,0.1600000000000008,1.552710588347177e-05,2.77337865543656e-08,-3.53110276944419e-06,1.5923582293185058e-05
-0.8,0.0,0.17000000000000082,1.5420165587172214e-05,2.9399374765665885e-08,-3.743167686514254e-06,1.586800792123609e-05
-0.8,0.0,0.18000000000000083,1.5306303761333814e-05,3.1050564561404535e-08,-3.953399378070976e-06,1.5808645280804842e-05
-0.8,0.0,0.19000000000000083,1.5185468810590312e-05,3.268592012562932e-08,-4.1616150341105795e-06,1.57454301643023e-05
-0.8,0.0,0.20000000000000084,1.5057613918289254e-05,3.430391499931198e-08,-4.367620303827627e-06,1.567829776440191e-05
-0.8,0.0,0.21000000000000085,1.4922698402540099e-05,3.590293067221579e-08,-4.571209116335518e-06,1.5607183263448682e-05
-0.8,0.0,0.22000000000000086,1.4780689145954143e-05,3.7481256025266674e-08,-4.772163609668782e-06,1.5532022469444436e-05
-0.8,0.0,0.23000000000000087,1.4631562092388723e-05,3.903708772161134e-08,-4.970254180568818e-06,1.5452752498409667e-05
-0.8,0.0,0.24000000000000088,1.4475303801982392e-05,4.0568531645871626e-08,-5.165239667731799e-06,1.5369312502208936e-05
-0.8,0.0,0.2500000000000009,1.4311913053555623e-05,4.207360549047232e-08,-5.356867681111223e-06,1.5281644440103584e-05
-0.8,0.0,0.2600000000000009,1.4141402481083183e-05,4.3550242585037974e-08,-5.544875089470212e-06,1.5189693891367333e-05
-0.8,0.0,0.2700000000000009,1.396380022845848e-05,4.499629705837851e-08,-5.728988677623141e-06,1.5093410905271884e-05
-0.8,0.0,0.2800000000000009,1.3779151604217817e-05,4.640955041412794e-08,-5.90892598364607e-06,1.4992750883630254e-05
-0.8,0.0,0.2900000000000009,1.3587520715339046e-05,4.7787719587920166e-08,-6.084396324734069e-06,1.488767548989259e-05
-0.8,0.0,0.30000000000000093,1.3388992056749054e-05,4.912846653817052e-08,-6.255102018306242e-06,1.4778153577539127e-05
-0.8,0.0,0.31000000000000094,1.3183672030857324e-05,5.042940940192543e-08,-6.4207398023886775e-06,1.4664162129236042e-05
-0.8,0.0,0.32000000000000095,1.297169036937796e-05,5.168813522345266e-08,-6.581002456234042e-06,1.4545687196942409e-05
-0.8,0.0,0.33000000000000096,1.275320142801679e-05,5.290221423511229e-08,-6.735580618577258e-06,1.4422724831916959e-05
-0.8,0.0,0.34000000000000097,1.2528385323396043e-05,5.406921563845985e-08,-6.884164796911784e-06,1.4295281992412903e-05
-0.8,0.0,0.350000000000001,1.2297448880982053e-05,5.518672479906501e-08,-7.026447556756899e-06,1.4163377415814907e-05
-0.8,0.0,0.360000000000001,1.2060626362879237e-05,5.625236173125763e-08,-7.162125875154509e-06,1.4027042441111231e-05
-0.8,0.0,0.370000000000001,1.181817994525894e-05,5.7263800710052174e-08,-7.2909036376906346e-06,1.3886321766957688e-05
-0.8,0.0,0.380000000000001,1.1570399916986348e-05,5.8218790808311596e-08,-7.412494253315752e-06,1.3741274130226786e-05
-0.8,0.0,0.390000000000001,1.1317604573754808e-05,5.9115177118286944e-08,-7.526623356294126e-06,1.3591972889891803e-05
-0.8,0.0,0.400000000000001,1.1060139785765387e-05,5.995092237967152e-08,-7.633031559921363e-06,1.3438506501413025e-05
-0.8,0.0,0.41000000000000103,1.0798378221695044e-05,6.072412870320918e-08,-7.731477222400309e-06,1.3280978867503682e-05
-0.8,0.0,0.42000000000000104,1.0532718217334396e-05,6.143305905029239e-08,-7.821739181654171e-06,1.3119509552278858e-05
-0.8,0.0,0.43000000000000105,1.0263582283755992e-05,6.20761581073129e-08,-7.903619413075761e-06,1.295423384734054e-05
-0.8,0.0,0.44000000000000106,9.991415257058782e-06,6.26520721795448e-08,-7.97694556244382e-06,1.2785302680317254e-05
-0.8,0.0,0.45000000000000107,9.716682099447726e-06,6.315966772470752e-08,-8.04157330563974e-06,1.2612882358736746e-05
-0.8,0.0,0.4600000000000011,9.439865369424504e-06,6.35980481517672e-08,-8.097388487494961e-06,1.2437154144819653e-05
-0.8,0.0,0.4700000000000011,9.161462386936808e-06,6.396656852688474e-08,-8.144308994170581e-06,1.2258313659785133e-05
-0.8,0.0,0.4800000000000011,8.881982127179674e-06,6.42648478556153e-08,-8.182286316945818e-06,1.2076570119478786e-05
-0.8,0.0,0.4900000000000011,8.601941884075524e-06,6.44927786486678e-08,-8.211306770139595e-06,1.1892145406479477e-05
-0.8,0.0,0.5000000000000011,8.3218637509944e-06,6.46505335265032e-08,-8.231392332020051e-06,1.1705272987215563e-05
-0.8,0.0,0.5100000000000011,8.042270971743194e-06,6.473856867526538e-08,-8.242601084816864e-06,1.1516196685913344e-05
-0.8,0.0,0.5200000000000011,7.76368421901686e-06,6.475762403067251e-08,-8.245027238133806e-06,1.1325169330303627e-05
-0.8,0.0,0.5300000000000011,7.486617860176318e-06,6.47087201359987e-08,-8.238800728905571e-06,1.1132451286818534e-05
