X,Y,Z,Bx,By,Bz,B_norm
-0.8,-0.03999999999999937,0.0,1.7140182292196236e-05,4.7562571234862694e-07,4.621041311611413e-07,1.7153005831515385e-05
-0.8,-0.02999999999999936,0.0,1.7156937160841622e-05,2.6176834157637036e-07,4.5755543485786267e-07,1.716503342209644e-05
-0.8,-0.01999999999999935,0.0,1.7168720813356772e-05,4.802554755051639e-08,4.528338730858583e-07,1.717475878540428e-05
-0.8,-0.009999999999999343,0.0,1.7175559739706036e-05,-1.6562188328361715e-07,4.47938348860977e-07,1.7182198105737624e-05
-0.8,0.0,-0.8,2.423235194519872e-06,-4.438279910923444e-07,7.344813784655949e-06,7.746956926749293e-06
-0.8,0.0,-0.79,2.582176132306759e-06,-4.460058714235325e-07,7.47210754387222e-06,7.918266600891328e-06
-0.8,0.0,-0.78,2.747739942755113e-06,-4.4815471134333574e-07,7.5983964035967836e-06,8.092375754035623e-06
-0.8,0.0,-0.77,2.9200263391078145e-06,-4.502725470059984e-07,7.723361378897881e-06,8.269196464997191e-06
-0.8,0.0,-0.76,3.099117072558507e-06,-4.523573769627851e-07,7.846666266706246e-06,8.44862860628765e-06
-0.8,0.0,-0.75,3.2850738706473203e-06,-4.5440716507306336e-07,7.967958423903243e-06,8.63055952139432e-06
-0.8,0.0,-0.74,3.477936370143399e-06,-4.564198436656339e-07,8.08686978687029e-06,8.814863777634543e-06
-0.8,0.0,-0.73,3.6777200731583907e-06,-4.5839331693943606e-07,8.203018145131501e-06,9.00140300502558e-06
-0.8,0.0,-0.72,3.884414358485215e-06,-4.6032546458964214e-07,8.316008678431762e-06,9.190025831384161e-06
-0.8,0.0,-0.71,4.0979805830722646e-06,-4.622141456419587e-07,8.425435762599861e-06,9.380567923391713e-06
-0.8,0.0,-0.7,4.318350310979372e-06,-4.640572024747862e-07,8.530885044866148e-06,9.572852142607514e-06
-0.8,0.0,-0.69,4.545423708967978e-06,-4.6585246500582113e-07,8.631935783982258e-06,9.766688824365891e-06
-0.8,0.0,-0.6799999999999999,4.779068148902406e-06,-4.6759775501673704e-07,8.7281634446049e-06,9.961876186145229e-06
-0.8,0.0,-0.6699999999999999,5.019117057238842e-06,-4.6929089058685904e-07,8.819142529070164e-06,1.0158200870346469e-05
-0.8,0.0,-0.6599999999999999,5.26536905092436e-06,-4.709296906042727e-07,8.904449623047352e-06,1.0355438624477134e-05
-0.8,0.0,-0.6499999999999999,5.517587396916383e-06,-4.725119793206461e-07,8.98366662480531e-06,1.055335511952729e-05
-0.8,0.0,-0.6399999999999999,5.7754998291912254e-06,-4.740355909143176e-07,9.0563841211621e-06,1.0751706904881586e-05
-0.8,0.0,-0.6299999999999999,6.038798752509657e-06,-4.7549837402484366e-07,9.122204866858055e-06,1.0950242495485716e-05
-0.8,0.0,-0.6199999999999999,6.307141856365959e-06,-4.768981962213954e-07,9.18074731834575e-06,1.1148703584237735e-05
-0.8,0.0,-0.6099999999999999,6.58015315553838e-06,-4.782329483670321e-07,9.231649168085386e-06,1.1346826369776577e-05
-0.8,0.0,-0.5999999999999999,6.8574244656135414e-06,-4.795005488411557e-07,9.274570821622454e-06,1.154434298707487e-05
-0.8,0.0,-0.5899999999999999,7.13851731296316e-06,-4.806989475832255e-07,9.309198757234207e-06,1.17409830255977e-05
-0.8,0.0,-0.5799999999999998,7.422965269149916e-06,-4.818261299221491e-07,9.335248706958485e-06,1.1936475117355698e-05
-0.8,0.0,-0.5699999999999998,7.710276689919378e-06,-4.828801201577652e-07,9.352468598507102e-06,1.2130548575048826e-05
-0.8,0.0,-0.5599999999999998,7.99993782911992e-06,-4.838589848631953e-07,9.3606412000042e-06,1.2322935058752556e-05
-0.8,0.0,-0.5499999999999998,8.291416288430106e-06,-4.8476083587995e-07,9.359586413691352e-06,1.2513370248314514e-05
-0.8,0.0,-0.5399999999999998,8.584164755014091e-06,-4.855838329809217e-07,9.349163170649347e-06,1.2701595497869734e-05
-0.8,0.0,-0.5299999999999998,8.877624971510898e-06,-4.863261861804226e-07,9.329270886063436e-06,1.288735944868884e-05
-0.8,0.0,-0.5199999999999998,9.171231876401778e-06,-4.869861576743762e-07,9.2998504433962e-06,1.3070419576969633e-05
-0.8,0.0,-0.5099999999999998,9.464417848053416e-06,-4.875620633983049e-07,9.260884685754172e-06,1.3250543654169568e-05
-0.8,0.0,-0.4999999999999998,9.756616982802e-06,-4.880522741952442e-07,9.212398403411413e-06,1.3427511099031894e-05
-0.8,0.0,-0.48999999999999977,1.0047269336448552e-05,-4.884552165903462e-07,9.154457817517968e-06,1.3601114202537581e-05
-0.8,0.0,-0.47999999999999976,1.0335825059521793e-05,-4.887693731735846e-07,9.087169571086618e-06,1.377115920955363e-05
