X,Y,Z,Bx,By,Bz,B_norm
-0.8,-0.3999999999999997,0.0,5.568810236978162e-06,4.126718104241084e-06,-2.8179235799854015e-08,6.9312512461080335e-06
-0.8,-0.3899999999999997,0.0,5.716384883563489e-06,4.098417326799938e-06,-3.107847589144994e-08,7.033850054792955e-06
-0.8,-0.37999999999999967,0.0,5.86391034490502e-06,4.065798744331791e-06,-3.3996556728529134e-08,7.135637303588481e-06
-0.8,-0.36999999999999966,0.0,6.011174543696536e-06,4.028809550309847e-06,-3.6922509598457614e-08,7.2364970157644734e-06
-0.8,-0.35999999999999965,0.0,6.157961228948607e-06,3.987406553420829e-06,-3.984522287719712e-08,7.3363127769529935e-06
-0.8,-0.34999999999999964,0.0,6.304050645090094e-06,3.941556478420735e-06,-4.2753557185739206e-08,7.434968048021009e-06
-0.8,-0.33999999999999964,0.0,6.449220223002327e-06,3.891236218436167e-06,-4.5636464948880256e-08,7.532346478978819e-06
-0.8,-0.3299999999999996,0.0,6.593245287928104e-06,3.8364330368173735e-06,-4.8483112603445946e-08,7.628332221723018e-06
-0.8,-0.3199999999999996,0.0,6.7358997790099e-06,3.777144717193838e-06,-5.1283003567415626e-08,7.72281023941064e-06
-0.8,-0.3099999999999996,0.0,6.8769569750973875e-06,3.7133796609555593e-06,-5.402609997921048e-08,7.815666610291024e-06
-0.8,-0.2999999999999996,0.0,7.016190221427616e-06,3.645156931972796e-06,-5.670294115211939e-08,7.906788823884266e-06
-0.8,-0.2899999999999996,0.0,7.153373651824949e-06,3.5725062489635282e-06,-5.930475666561628e-08,7.996066067490316e-06
-0.8,-0.2799999999999996,0.0,7.28828290119304e-06,3.4954679265091817e-06,-6.182357203582001e-08,8.08338950113976e-06
-0.8,-0.2699999999999996,0.0,7.420695803276855e-06,3.4140927662938055e-06,-6.425230497301708e-08,8.168652519254614e-06
-0.8,-0.25999999999999956,0.0,7.550393068955995e-06,3.3284419006878773e-06,-6.658485034488113e-08,8.25175099747253e-06
-0.8,-0.24999999999999956,0.0,7.677158940686734e-06,3.2385865913037553e-06,-6.881615211921334e-08,8.332583523297635e-06
-0.8,-0.23999999999999955,0.0,7.8007818191322e-06,3.14460798560545e-06,-7.094226075748337e-08,8.411051609471816e-06
-0.8,-0.22999999999999954,0.0,7.921054858499824e-06,3.046596835050486e-06,-7.296037476611485e-08,8.487059889207175e-06
-0.8,-0.21999999999999953,0.0,8.037776527632482e-06,2.9446531785691893e-06,-7.48688653829952e-08,8.560516292678909e-06
-0.8,-0.20999999999999952,0.0,8.150751134463312e-06,2.8388859954394586e-06,-7.666728367543503e-08,8.631332204442338e-06
-0.8,-0.1999999999999995,0.0,8.25978931203242e-06,2.7294128317892354e-06,-7.835634964721016e-08,8.699422601703561e-06
-0.8,-0.1899999999999995,0.0,8.364708464863347e-06,2.616359405051465e-06,-7.993792328889212e-08,8.764706173633976e-06
-0.8,-0.1799999999999995,0.0,8.465333175096181e-06,2.4998591907074216e-06,-8.141495785021538e-08,8.827105422170402e-06
-0.8,-0.16999999999999948,0.0,8.561495568359383e-06,2.38005299558506e-06,-8.279143595752313e-08,8.886546744979102e-06
-0.8,-0.15999999999999948,0.0,8.653035639922323e-06,2.2570885218332375e-06,-8.407228953609078e-08,8.942960501479649e-06
-0.8,-0.14999999999999947,0.0,8.739801542193779e-06,2.131119925475703e-06,-8.526330481802644e-08,8.996281063019363e-06
-0.8,-0.13999999999999946,0.0,8.821649835108261e-06,2.002307373167403e-06,-8.637101401454231e-08,9.046446848457578e-06
-0.8,-0.12999999999999945,0.0,8.898445701363778e-06,1.870816600437728e-06,-8.740257549979647e-08,9.093400346558863e-06
-0.8,-0.11999999999999944,0.0,8.970063128834061e-06,1.7368184743208395e-06,-8.836564458604692e-08,9.137088126703911e-06
-0.8,-0.10999999999999943,0.0,9.03638506277046e-06,1.6004885628510737e-06,-8.926823716130643e-08,9.177460839504797e-06
-0.8,-0.09999999999999942,0.0,9.097303530629484e-06,1.4620067134527063e-06,-9.011858860696759e-08,9.214473208957577e-06
-0.8,-0.08999999999999941,0.0,9.152719742509876e-06,1.3215566417880872e-06,-9.092501051056662e-08,9.248084017780148e-06
-0.8,-0.0799999999999994,0.0,9.202544170257355e-06,1.1793255321568692e-06,-9.169574773598548e-08,9.278256087567727e-06
-0.8,-0.0699999999999994,0.0,9.246696608297006e-06,1.0355036500715796e-06,-9.243883840914128e-08,9.304956255353882e-06
-0.8,-0.05999999999999939,0.0,9.285106219185403e-06,8.902839671809346e-07,-9.316197932143953e-08,9.328155348093531e-06
-0.8,-0.04999999999999938,0.0,9.317711566740677e-06,7.438617982801961e-07,-9.387239914772932e-08,9.347828156488297e-06
-0.8,-0.03999999999999937,0.0,9.344460639413236e-06,5.964344497460489e-07,-9.457674172213172e-08,9.363953409455959e-06
-0.8,-0.02999999999999936,0.0,9.365310866309381e-06,4.482008783689572e-07,-9.52809614174418e-08,9.376513750408087e-06
-0.8,-0.01999999999999935,0.0,9.380229127980134e-06,2.9936135923409615e-07,-9.599023243613022e-08,9.385495716345118e-06
-0.8,-0.009999999999999343,0.0,9.389191763745873e-06,1.5011716102898117e-07,-9.670887354805696e-08,9.390889720609633e-06
-0.8,0.0,-0.8,1.1285114079409217e-06,-4.6543568442295476e-08,2.969661571232026e-06,3.1771991044422143e-06
-0.8,0.0,-0.79,1.1897722775056867e-06,-4.6975025014703294e-08,3.0214385109620127e-06,3.2475922466991673e-06
-0.8,0.0,-0.78,1.2533590145444333e-06,-4.738709033282633e-08,3.073355176734845e-06,3.3194376629231752e-06
-0.8,0.0,-0.77,1.31932767690879e-06,-4.777829240535854e-08,3.1253473373333825e-06,3.392742881984955e-06
-0.8,0.0,-0.76,1.3877329022624023e-06,-4.814713769325349e-08,3.1773462124033355e-06,3.4675134763059686e-06
-0.8,0.0,-0.75,1.458627597375255e-06,-4.849211649223375e-08,3.229278363034516e-06,3.543752911695381e-06
-0.8,0.0,-0.74,1.5320626076621544e-06,-4.8811708870608495e-08,3.2810655975578693e-06,3.621462394143726e-06
-0.8,0.0,-0.73,1.6080863673602115e-06,-4.9104391161371664e-08,3.3326248948401796e-06,3.700640714231741e-06
-0.8,0.0,-0.72,1.6867445309813883e-06,-4.936864300074568e-08,3.383868347442463e-06,3.78128408989993e-06
