X,Y,Z,Bx,By,Bz,B_norm
-0.8,0.0,0.8,1.1036193153813213e-06,6.01248945125866e-08,-3.0623908653860623e-06,3.2557377671770315e-06
-0.8,0.0,0.8000000000000014,1.1036193153813139e-06,6.012489451258787e-08,-3.0623908653860568e-06,3.255737767177024e-06
-0.8,6.661338147750939e-16,0.0,9.392184576951241e-06,6.702269354005508e-10,-9.744028950773531e-08,9.39269003995896e-06
-0.8,0.05000000000000071,0.0,9.317767387979981e-06,-7.425299676165294e-07,-1.0134054121063908e-07,9.347855890770074e-06
-0.8,0.10000000000000075,0.0,9.097422007405206e-06,-1.4606743874834824e-06,-1.0552471584720305e-07,9.214542436427618e-06
-0.8,0.1500000000000008,0.0,8.740014464381322e-06,-2.1297086926782797e-06,-1.0946374077694874e-07,8.996415634229502e-06
-0.8,0.20000000000000084,0.0,8.260179875110123e-06,-2.727757388856548e-06,-1.1243439146303173e-07,8.69964789138155e-06
-0.8,0.2500000000000009,0.0,7.67788200583317e-06,-3.236448051249131e-06,-1.1386355128980756e-07,8.332912635582074e-06
-0.8,0.30000000000000093,0.0,7.017474038111359e-06,-3.6422619382586555e-06,-1.135720997702659e-07,7.907206366619052e-06
-0.8,0.350000000000001,0.0,6.306174784655179e-06,-3.937650053461871e-06,-1.1182172794405895e-07,7.435417436633229e-06
-0.8,0.400000000000001,0.0,5.572062857811593e-06,-4.121616216767132e-06,-1.0917068438875965e-07,6.931632056597582e-06
-0.8,0.45000000000000107,0.0,4.841875914217785e-06,-4.19955857268911e-06,-1.0623169315645823e-07,6.410252705374399e-06
-0.8,0.5000000000000011,0.0,4.1389954284855875e-06,-4.182344442271352e-06,-1.03453487191573e-07,5.885065064622035e-06
-0.8,0.5500000000000012,0.0,3.4819603677754826e-06,-4.0847892588786875e-06,-1.0101153189780947e-07,5.368403358707896e-06
-0.8,0.6000000000000012,0.0,2.8837119828352648e-06,-3.9238405452145564e-06,-9.882509660723156e-08,4.870532396354303e-06
-0.8,0.6500000000000012,0.0,2.3515917843733792e-06,-3.7167971944483205e-06,-9.665938826105473e-08,4.399307711712183e-06
-0.8,0.7000000000000013,0.0,1.8879594108684776e-06,-3.4798336029232784e-06,-9.424907235004019e-08,3.96011559537846e-06
-0.8,0.7500000000000013,0.0,1.4912051962848513e-06,-3.226984688139543e-06,-9.139245310212933e-08,3.5560477633741125e-06
-0.8,0.8,0.0,1.15691340442351e-06,-2.9696243204636273e-06,-8.799524991311355e-08,3.18823781955348e-06
-0.8,0.8000000000000014,0.0,1.1569134044235031e-06,-2.9696243204636227e-06,-8.799524991311419e-08,3.188237819553473e-06
-0.75,-0.8,0.0,1.0544844357951098e-06,3.2932928297225344e-06,3.1394874640191965e-08,3.4581354406370007e-06
-0.75,-0.75,0.0,1.4178119265330561e-06,3.6174014173868665e-06,3.537926586009009e-08,3.88549036364584e-06
-0.75,-0.7,0.0,1.8595054492340533e-06,3.9438387116369685e-06,3.830769403513194e-08,4.360400414934364e-06
-0.75,-0.6499999999999999,0.0,2.3874934848394402e-06,4.258796309391802e-06,3.928426164065566e-08,4.88252131569875e-06
-0.75,-0.5999999999999999,0.0,3.006330201536139e-06,4.5443874795664635e-06,3.727721781235329e-08,5.4489327795520275e-06
-0.75,-0.5499999999999998,0.0,3.7153629603671536e-06,4.779190717507428e-06,3.130655830284508e-08,6.053558122473932e-06
-0.75,-0.4999999999999998,0.0,4.507043810401785e-06,4.939577198829474e-06,2.072942282786975e-08,6.686800170563484e-06
-0.75,-0.44999999999999973,0.0,5.365799076449035e-06,5.001812759804373e-06,5.560065431102794e-09,7.3355273516830915e-06
-0.75,-0.3999999999999997,0.0,6.267856787177428e-06,4.9447135660723575e-06,-1.3299111549677264e-08,7.983507864431158e-06
-0.75,-0.34999999999999964,0.0,7.182286577686089e-06,4.752426152671624e-06,-3.406225163589187e-08,8.612314152281805e-06
-0.75,-0.2999999999999996,0.0,8.073240192664414e-06,4.416771143231772e-06,-5.4392886222509295e-08,9.202610125731104e-06
-0.75,-0.24999999999999956,0.0,8.903050986812428e-06,3.9386150443246675e-06,-7.201976048231582e-08,9.735614628109632e-06
-0.75,-0.1999999999999995,0.0,9.635575633948455e-06,3.3279622224161843e-06,-8.542604374802272e-08,1.0194456727080697e-05
-0.75,-0.14999999999999947,0.0,1.0239085408601832e-05,2.6028385951139473e-06,-9.43126913358317e-08,1.0565156583818561e-05
-0.75,-0.09999999999999942,0.0,1.0688212277647793e-05,1.7874032450773528e-06,-9.960130224855264e-08,1.0837094281770538e-05
-0.75,-0.04999999999999938,0.0,1.096484535712266e-05,9.098838730394186e-07,-1.0294799061129533e-07,1.1003014162346718e-05
-0.75,0.0,-0.8,1.0261822673550302e-06,-5.125146908861714e-08,3.2802836274022138e-06,3.437431808068442e-06
-0.75,0.0,-0.75,1.3814466452153777e-06,-5.376911467955071e-08,3.606631299203997e-06,3.862521880801215e-06
-0.75,0.0,-0.7,1.8152102185236104e-06,-5.5551398600212556e-08,3.937088022896163e-06,4.335750937882779e-06
-0.75,0.0,-0.6499999999999999,2.3366179794344266e-06,-5.633990894321367e-08,4.2579077275695645e-06,4.857235426006502e-06
-0.75,0.0,-0.5999999999999999,2.9517617810488603e-06,-5.589906697685596e-08,4.55073037623495e-06,5.4244971448916e-06
-0.75,0.0,-0.5499999999999998,3.6615128314891743e-06,-5.4062243517395973e-08,4.792939702252934e-06,6.031738549602962e-06
-0.75,0.0,-0.4999999999999998,4.459296240536849e-06,-5.0780046634507024e-08,4.9590245597009385e-06,6.6693197672415866e-06
-0.75,0.0,-0.44999999999999973,5.32939394843715e-06,-4.615625496353354e-08,5.023063122937174e-06,7.323642085364503e-06
-0.75,0.0,-0.3999999999999997,6.2464756926639135e-06,-4.045554201435282e-08,4.962079973257727e-06,7.97761448623122e-06
-0.75,0.0,-0.34999999999999964,7.176884012997728e-06,-3.407319006347386e-08,4.759581802892305e-06,8.611761960059453e-06
-0.75,0.0,-0.2999999999999996,8.08168355963948e-06,-2.746981490485071e-08,4.40829758025366e-06,9.205837892606422e-06
-0.75,0.0,-0.24999999999999956,8.92080118343311e-06,-2.1088005293163293e-08,3.91128451834917e-06,9.740599829671e-06
-0.75,0.0,-0.1999999999999995,9.657109023300817e-06,-1.5274638618783184e-08,3.281156450084694e-06,1.0199312508813296e-05
-0.75,0.0,-0.14999999999999947,1.0259373695106436e-05,-1.0228098495662706e-08,2.537959288909754e-06,1.0568637120367224e-05
-0.75,0.0,-0.09999999999999942,1.0703609813757636e-05,-5.977255855844419e-09,1.7066945534372333e-06,1.0838823970869195e-05
-0.75,0.0,-0.04999999999999938,1.0973155042818698e-05,-2.3877134945230065e-09,8.153873324203624e-07,1.1003408280927539e-05
-0.75,0.0,0.0,1.105825386159409e-05,8.130039631417948e-10,-1.0597874648728567e-07,1.1058761712919898e-05
-0.75,0.0,6.661338147750939e-16,1.105825386159409e-05,8.130039631432771e-10,-1.0597874648729753e-07,1.1058761712919898e-05
-0.75,0.0,0.05000000000000071,1.0955878402168668e-05,3.9964217882888e-09,-1.0259807582930172e-06,1.1003814068352868e-05
-0.75,0.0,0.10000000000000075,1.0670058919956924e-05,7.580657949139348e-09,-1.912388072619905e-06,1.0840085007140217e-05
-0.75,0.0,0.1500000000000008,1.0212465766333796e-05,1.1964088624284685e-08,-2.7334594378561948e-06,1.0571962952373672e-05
-0.75,0.0,0.20000000000000084,9.602670921139604e-06,1.7449345904448858e-08,-3.4600308028597016e-06,1.0207027307502933e-05
-0.75,0.0,0.2500000000000009,8.86755194510673e-06,2.4169580657734738e-08,-4.068027247039856e-06,9.75617278190859e-06
-0.75,0.0,0.30000000000000093,8.039628076608506e-06,3.203471574498761e-08,-4.540736450553946e-06,9.233359808141016e-06
-0.75,0.0,0.350000000000001,7.154537886695614e-06,4.071488726002386e-08,-4.87021862921377e-06,8.654946537705961e-06
-0.75,0.0,0.400000000000001,6.248151845626074e-06,4.9670842671330605e-08,-5.057542702641015e-06,8.038694350928486e-06
-0.75,0.0,0.45000000000000107,5.353844221319397e-06,5.8230041732693825e-08,-5.111922563635171e-06,7.402620548192219e-06
-0.75,0.0,0.5000000000000011,4.500286274239008e-06,6.569622537484112e-08,-5.049072658543645e-06,6.763876644010113e-06
-0.75,0.0,0.5500000000000012,3.7099264492516242e-06,7.147066281743757e-08,-4.889144494876932e-06,6.137784307572704e-06
-0.75,0.0,0.6000000000000012,2.998206834592387e-06,7.515648693398263e-08,-4.654533123663736e-06,5.53710857034677e-06
-0.75,0.0,0.6500000000000012,2.3735204795636383e-06,7.661788844466977e-08,-4.3677769331688645e-06,4.971613933689917e-06
-0.75,0.0,0.7000000000000013,1.8378641884175003e-06,7.597806523289144e-08,-4.049755930021931e-06,4.447925419137763e-06
-0.75,0.0,0.7500000000000013,1.3880451931928487e-06,7.356117083265137e-08,-3.7183753208630945e-06,3.969684588352551e-06
-0.75,0.0,0.8,1.0171963613077745e-06,6.980290048170731e-08,-3.3878473189458604e-06,3.537947192774659e-06
-0.75,0.0,0.8000000000000014,1.0171963613077652e-06,6.980290048170561e-08,-3.387847318945852e-06,3.537947192774648e-06
-0.75,6.661338147750939e-16,0.0,1.1058253861594088e-05,8.130039631297245e-10,-1.0597874648728779e-07,1.1058761712919898e-05
-0.75,0.05000000000000071,0.0,1.096489920311632e-05,-9.082646178744759e-07,-1.0959488080552223e-07,1.1002998236320968e-05
-0.75,0.10000000000000075,0.0,1.0688333711434473e-05,-1.7857630246450379e-06,-1.1366098315241012e-07,1.0837081983922941e-05
-0.75,0.1500000000000008,0.0,1.0239332711646694e-05,-2.6010431966446088e-06,-1.1719956526740039e-07,1.0565183189548022e-05
-0.75,0.20000000000000084,0.0,9.636094807597973e-06,-3.325748945270363e-06,-1.1897231234239018e-07,1.0194561471642006e-05
-0.75,0.2500000000000009,0.0,8.904105299363975e-06,-3.935620663968378e-06,-1.1814779791837857e-07,9.73581840909995e-06
-0.75,0.30000000000000093,0.0,8.075206150712296e-06,-4.412597556586284e-06,-1.1472939225163786e-07,9.20288728640851e-06
-0.75,0.350000000000001,0.0,7.185610395875151e-06,-4.7467218463620656e-06,-1.0955788932623961e-07,8.612570346833376e-06
-0.75,0.400000000000001,0.0,6.272979406156406e-06,-4.937249439078447e-06,-1.0393164373477131e-07,7.983577170686849e-06
-0.75,0.45000000000000107,0.0,5.373067448932512e-06,-4.992535945008754e-06,-9.907125791134377e-08,7.335194890875547e-06
-0.75,0.5000000000000011,0.0,4.516631004159308e-06,-4.928632046700846e-06,-9.569659905084573e-08,6.685845295740067e-06
-0.75,0.5500000000000012,0.0,3.7272191380289493e-06,-4.766902141191916e-06,-9.387894853198152e-08,6.051804010670439e-06
-0.75,0.6000000000000012,0.0,3.0201791916227046e-06,-4.531210182639894e-06,-9.316633647139033e-08,5.446285710006567e-06
-0.75,0.6500000000000012,0.0,2.4028759497375313e-06,-4.2452428479744095e-06,-9.285861756857977e-08,4.8789878449286655e-06
-0.75,0.7000000000000013,0.0,1.8758546810969587e-06,-3.930405317678306e-06,-9.228224376265059e-08,4.356079976118568e-06
-0.75,0.7500000000000013,0.0,1.4345393362726133e-06,-3.6045092588906694e-06,-9.096616167498597e-08,3.880549567691658e-06
-0.75,0.8,0.0,1.0710527820838637e-06,-3.2812546699713588e-06,-8.869623924151451e-08,3.4527747239103255e-06
-0.75,0.8000000000000014,0.0,1.071052782083855e-06,-3.281254669971352e-06,-8.8696239241516e-08,3.452774723910316e-06
-0.7,-0.8,0.0,9.148912661106623e-07,3.6278884516712056e-06,4.958196289595076e-08,3.7417989012799025e-06
-0.7,-0.75,0.0,1.3034551707323406e-06,4.033121934101927e-06,5.8461976703346384e-08,4.2389250665897605e-06
-0.7,-0.7,0.0,1.7891560226435514e-06,4.452105081116733e-06,6.682686424942344e-08,4.7986232146786155e-06
-0.7,-0.6499999999999999,0.0,2.3852995026998592e-06,4.868541389140343e-06,7.328802810108415e-08,5.421966443128888e-06
-0.7,-0.5999999999999999,0.0,3.1014100832302353e-06,5.259865417705358e-06,7.601460384380758e-08,6.106611739478159e-06
-0.7,-0.5499999999999998,0.0,3.9403415710815484e-06,5.5976456177649565e-06,7.298497681279525e-08,6.8458202551423295e-06
-0.7,-0.4999999999999998,0.0,4.89542140947238e-06,5.8492579444945715e-06,6.248560851444972e-08,7.627769905340933e-06
-0.7,-0.44999999999999973,0.0,5.948341950705634e-06,5.980905736544552e-06,4.378474781603858e-08,8.435396996946696e-06
-0.7,-0.3999999999999997,0.0,7.068534368886793e-06,5.961688258619782e-06,1.7752396499158706e-08,9.246957346321019e-06
-0.7,-0.34999999999999964,0.0,8.214544581583727e-06,5.768026384813533e-06,-1.2911621335878876e-08,1.0037382017672594e-05
-0.7,-0.2999999999999996,0.0,9.337475422966615e-06,5.3874619283015535e-06,-4.4124471500003516e-08,1.0780312624056383e-05
-0.7,-0.24999999999999956,0.0,1.0385936321175283e-05,4.820819970389244e-06,-7.154873247469096e-08,1.1450462771239007e-05
-0.7,-0.1999999999999995,0.0,1.1311362374463307e-05,4.082114309379459e-06,-9.201356908261061e-08,1.2025765775956226e-05
-0.7,-0.14999999999999947,0.0,1.2072368159314875e-05,3.1963403660507156e-06,-1.0457619114003588e-07,1.248877899914312e-05
-0.7,-0.09999999999999942,0.0,1.263720995207871e-05,2.1960725160995025e-06,-1.1066660125881148e-07,1.2827082948415005e-05
-0.7,-0.04999999999999938,0.0,1.2984272686182628e-05,1.1180957581692224e-06,-1.1320552537729014e-07,1.3032815919998264e-05
-0.7,0.0,-0.8,8.71659963982875e-07,-5.621291964758342e-08,3.6069234784394428e-06,3.7111787836836453e-06
-0.7,0.0,-0.75,1.246087986981373e-06,-5.9429064674654956e-08,4.0140408744903404e-06,4.203426129612197e-06
-0.7,0.0,-0.7,1.7164958619362341e-06,-6.180056686315021e-08,4.437990171093713e-06,4.7587744339097676e-06
-0.7,0.0,-0.6499999999999999,2.298020555153113e-06,-6.296676200464893e-08,4.863171665096327e-06,5.3791543879330465e-06
-0.7,0.0,-0.5999999999999999,3.002938225750374e-06,-6.258167227759625e-08,5.266940930661191e-06,6.063185731977212e-06
-0.7,0.0,-0.5499999999999998,3.837339554885051e-06,-6.038472043152256e-08,5.619462340482809e-06,6.804937778558414e-06
-0.7,0.0,-0.4999999999999998,4.797291409943336e-06,-5.6281572465172346e-08,5.885137019359153e-06,7.592892085625003e-06
-0.7,0.0,-0.44999999999999973,5.86542728683102e-06,-5.041051709992671e-08,6.026072962335273e-06,8.409478808150026e-06
-0.7,0.0,-0.3999999999999997,7.009330565851073e-06,-4.31637997977848e-08,6.007434998245275e-06,9.23156830409272e-06
-0.7,0.0,-0.34999999999999964,8.182977718979025e-06,-3.514189854750604e-08,5.8035571050809445e-06,1.0032130101542554e-05
-0.7,0.0,-0.2999999999999996,9.33159994282048e-06,-2.7043414652436292e-08,5.402904976608484e-06,1.0782897153612474e-05
-0.7,0.0,-0.24999999999999956,1.0398828429989958e-05,-1.95231167674311e-08,4.8100249018054116e-06,1.1457414779279132e-05
-0.7,0.0,-0.1999999999999995,1.1333777909843261e-05,-1.3066107252042393e-08,4.043805091030159e-06,1.2033580184095308e-05
-0.7,0.0,-0.14999999999999947,1.2095738562762133e-05,-7.91445274590428e-09,3.133126384647703e-06,1.249493637276432e-05
-0.7,0.0,-0.09999999999999942,1.2655510671622194e-05,-4.052437563057779e-09,2.1121148909888623e-06,1.2830549329414167e-05
-0.7,0.0,-0.04999999999999938,1.299419752455313e-05,-1.231529792045692e-09,1.0169554591970868e-06,1.3033931457152869e-05
-0.7,0.0,0.0,1.3101287598060635e-05,9.874767073476458e-10,-1.1511957738519727e-07,1.3101793397062291e-05
-0.7,0.0,6.661338147750939e-16,1.3101287598060635e-05,9.874767073470105e-10,-1.1511957738521019e-07,1.3101793397062291e-05
-0.7,0.0,0.05000000000000071,1.297363923663678e-05,3.183999380280425e-09,-1.2454820730033346e-06,1.3033286261508494e-05
-0.7,0.0,0.10000000000000075,1.2615938649661419e-05,6.0126617454035024e-09,-2.3338951628421606e-06,1.283000431781923e-05
-0.7,0.0,0.1500000000000008,1.2042083106743349e-05,1.0113527439610694e-08,-3.339662480136083e-06,1.2496608072368259e-05
-0.7,0.0,0.20000000000000084,1.1276311234088586e-05,1.5997272115863508e-08,-4.224471229033145e-06,1.2041661352391388e-05
-0.7,0.0,0.2500000000000009,1.0352971434091078e-05,2.3923097185834082e-08,-4.95626573077306e-06,1.1478203684537065e-05
-0.7,0.0,0.30000000000000093,9.314462554530732e-06,3.380203145700017e-08,-5.5128937648662835e-06,1.0823694051468164e-05
-0.7,0.0,0.350000000000001,8.2077043154823e-06,4.515904475848104e-08,-5.884354523016531e-06,1.009921173271733e-05
-0.7,0.0,0.400000000000001,7.080022646637946e-06,5.7173061345084255e-08,-6.073129438498154e-06,9.328070036862e-06
-0.7,0.0,0.45000000000000107,5.975323550099133e-06,6.879424395169621e-08,-6.09283054974396e-06,8.534155393726053e-06
-0.7,0.0,0.5000000000000011,4.931047073416007e-06,7.892142231790035e-08,-5.96579359702622e-06,7.740293733022301e-06
-0.7,0.0,0.5500000000000012,3.976033926022663e-06,8.660733302838679e-08,-5.720181296519941e-06,6.966837207519208e-06
-0.7,0.0,0.6000000000000012,3.12933771515107e-06,9.124221914936623e-08,-5.386923574633357e-06,6.230571825840935e-06
-0.7,0.0,0.6500000000000012,2.4000776729973927e-06,9.26583930102414e-08,-4.9967181442920024e-06,5.5440193567224066e-06
-0.7,0.0,0.7000000000000013,1.7883969828131313e-06,9.111845532572482e-08,-4.57739433061916e-06,4.915201440329836e-06
-0.7,0.0,0.7500000000000013,1.2873671255424594e-06,8.71971725134575e-08,-4.15201098752341e-06,4.347886003949151e-06
-0.7,0.0,0.8,8.854041625529692e-07,8.161153155195398e-08,-3.7379413582217246e-06,3.842239785678772e-06
-0.7,0.0,0.8000000000000014,8.854041625529597e-07,8.161153155195313e-08,-3.7379413582217123e-06,3.842239785678757e-06
-0.7,6.661338147750939e-16,0.0,1.3101287598060635e-05,9.874767073285876e-10,-1.1511957738519749e-07,1.3101793397062291e-05
-0.7,0.05000000000000071,0.0,1.2984314082120055e-05,-1.1161220805624896e-06,-1.1798124756593958e-07,1.303273034542791e-05
-0.7,0.10000000000000075,0.0,1.2637319128256127e-05,-2.1940366703752956e-06,-1.214209904275849e-07,1.2826939413486607e-05
-0.7,0.1500000000000008,0.0,1.2072651768471691e-05,-3.194012398961068e-06,-1.2356099703506065e-07,1.2488630959696423e-05
-0.7,0.20000000000000084,0.0,1.131207891967396e-05,-4.079074000492952e-06,-1.2221138625542583e-07,1.202567710398712e-05
-0.7,0.2500000000000009,0.0,1.0387537563513975e-05,-4.816515029492335e-06,-1.1619328851552209e-07,1.1450469621069499e-05
-0.7,0.30000000000000093,0.0,9.340586405770659e-06,-5.381318511297702e-06,-1.061020903176798e-07,1.0780371096454552e-05
-0.7,0.350000000000001,0.0,8.21987936060041e-06,-5.759571600082381e-06,-9.414215817904319e-08,1.0037327555940712e-05
-0.7,0.400000000000001,0.0,7.076766285105908e-06,-5.950654212734912e-06,-8.318161010353188e-08,9.246503436100094e-06
-0.7,0.45000000000000107,0.0,5.959958308748609e-06,-5.967297827208443e-06,-7.557820790536048e-08,8.434183924135066e-06
-0.7,0.5000000000000011,0.0,4.910598165597388e-06,-5.83337587111494e-06,-7.237410047712117e-08,7.625449915125945e-06
-0.7,0.5500000000000012,0.0,3.958874717777913e-06,-5.5800488764151095e-06,-7.31630354965998e-08,6.842147858969854e-06
-0.7,0.6000000000000012,0.0,3.1227294837568046e-06,-5.241285890256147e-06,-7.653611101009944e-08,6.10150596069616e-06
-0.7,0.6500000000000012,0.0,2.408564748193839e-06,-4.849763704786505e-06,-8.07646521515536e-08,5.415525373178833e-06
-0.7,0.7000000000000013,0.0,1.8134034903329441e-06,-4.433848550958445e-06,-8.437733307528983e-08,4.791092226823118e-06
-0.7,0.7500000000000013,0.0,1.3277491849624036e-06,-4.015955241777259e-06,-8.645475625031754e-08,4.2306369292347546e-06
-0.7,0.8,0.0,9.384389269035356e-07,-3.6121917534169223e-06,-8.665005890908335e-08,3.733109309368e-06
-0.7,0.8000000000000014,0.0,9.384389269035269e-07,-3.612191753416913e-06,-8.665005890908271e-08,3.733109309367989e-06
-0.6499999999999999,-0.8,0.0,7.13547911610269e-07,3.976113293441411e-06,7.40014692176757e-08,4.040309859638398e-06
-0.6499999999999999,-0.75,0.0,1.1195860892654295e-06,4.479595755831112e-06,9.09619567975205e-08,4.618281631139574e-06
-0.6499999999999999,-0.7,0.0,1.6448617620068446e-06,5.014619909237894e-06,1.0900140056819047e-07,5.278623339049979e-06
-0.6499999999999999,-0.6499999999999999,0.0,2.3108525686834896e-06,5.562703780673951e-06,1.2614848191178062e-07,6.0249171268328665e-06
-0.6499999999999999,-0.5999999999999999,0.0,3.1352650981939287e-06,6.095785696369854e-06,1.3933180604775503e-07,6.8562310232515375e-06
-0.6499999999999999,-0.5499999999999998,0.0,4.127465834623585e-06,6.57613082680315e-06,1.446104401704258e-07,7.765460903682534e-06
-0.6499999999999999,-0.4999999999999998,0.0,5.283607666364386e-06,6.958309472610158e-06,1.3796766935927868e-07,8.738055605594942e-06
-0.6499999999999999,-0.44999999999999973,0.0,6.582698904153862e-06,7.193542718384825e-06,1.1666271366490004e-07,9.751543051883401e-06
